spec_id,farmer_uid,data_year,moisture,color,rice_impurity,rice_husk,good_grain_pct,broken_grain_pct,grade,variety,status,price_riel
1587,PEAM KHES|PKH013,2021,15,áž›áŸ’áž¢,2,2,78,22,A1,Phka Rumduol,New_Organic,1650
1588,PEAM KHES|PKH013,2021,15,áž›áŸ’áž¢,1,1,100,0,A1,White rice,New_Organic,1450
1589,PEAM KHES|PKH014,2021,15,áž›áŸ’áž¢,2,2,84,16,A1,Phka Rumduol,New_Organic,1650
1590,PEAM KHES|PKH015,2021,15,áž›áŸ’áž¢,2,1,70,30,A2,Phka Rumduol,New_Organic,1600
1591,PEAM KHES|PKH016,2021,14,áž›áŸ’áž¢,1,1,60,40,B1,Phka Rumduol,New_Organic,1550
1592,PEAM KHES|PKH017,2021,14,áž›áŸ’áž¢,2,1,86,14,A1,Phka Rumduol,New_Organic,1650
1593,PEAM KHES|PKH018,2021,15,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,New_Organic,1650
1594,PEAM KHES|PKH019,2021,14,áž›áŸ’áž¢,1,1,82,18,A1,Phka Rumduol,New_Organic,1650
1595,PEAM KHES|PKH020,2021,14,áž›áŸ’áž¢,1,1,92,8,A1,Phka Rumduol,New_Organic,1650
1596,PEAM KHES|PKH021,2021,15,áž›áŸ’áž¢,2,2,98,2,A1,Phka Rumduol,New_Organic,1650
1597,PEAM KHES|PKH022,2021,15,áž›áŸ’áž¢,2,1,50,50,B2,Phka Rumduol,New_Organic,1500
1598,PEAM KHES|PKH023,2021,15,áž›áŸ’áž¢,1,1,76,24,A1,Phka Rumduol,New_Organic,1650
1599,PEAM KHES|PKH024,2021,15,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1600,PEAM KHES|PKH025,2021,15,áž›áŸ’áž¢,1,1,78,22,A1,Phka Rumduol,New_Organic,1650
1601,PEAM KHES|PKH025,2021,15,áž›áŸ’áž¢,1,1,100,0,A1,White rice,New_Organic,1450
1602,PEAM KHES|PKH026,2021,15,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1603,PEAM KHES|PKH027,2021,15,áž›áŸ’áž¢,2,2,59,41,B2,Phka Rumduol,New_Organic,1500
1604,PEAM KHES|PKH028,2021,15,áž›áŸ’áž¢,1,1,60,40,B1,Phka Rumduol,New_Organic,1550
1605,PEAM KHES|PKH031,2021,15,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,New_Organic,1650
1606,PEAM KHES|PKH032,2021,14,áž›áŸ’áž¢,1,1,60,40,B1,Phka Rumduol,New_Organic,1550
1607,PEAM KHES|PKH033,2021,14,áž›áŸ’áž¢,1,1,80,20,A1,Phka Rumduol,New_Organic,1650
1608,PEAM KHES|PKH034,2021,15,áž›áŸ’áž¢,2,1,86,14,A1,Phka Rumduol,New_Organic,1650
1609,PEAM KHES|PKH035,2021,15,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,New_Organic,1650
1610,PEAM KHES|PKH036,2021,15,áž›áŸ’áž¢,2,1,86,14,A1,Phka Rumduol,New_Organic,1650
1611,PEAM KHES|PKH037,2021,15,áž›áŸ’áž¢,1,1,80,20,A1,Phka Rumduol,New_Organic,1650
1612,PEAM KHES|PKH038,2021,15,áž›áŸ’áž¢,2,1,80,20,A1,Phka Rumduol,New_Organic,1650
1613,PEAM KHES|PKH039,2021,14,áž›áŸ’áž¢,1,1,66,34,B1,Phka Rumduol,New_Organic,1550
1614,PEAM KHES|PKH041,2021,15,áž›áŸ’áž¢,4,1,88,12,A2,Phka Rumduol,New_Organic,1600
1615,PEAM KHES|PKH042,2021,14,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1616,PEAM KHES|PKH043,2021,14,áž›áŸ’áž¢,1,1,70,30,A2,Phka Rumduol,New_Organic,1600
1617,PEAM KHES|PKH044,2021,15,áž›áŸ’áž¢,2,1,66,34,B1,Phka Rumduol,New_Organic,1550
1618,PEAM KHES|PKH045,2021,14,áž›áŸ’áž¢,1,1,84,16,A1,Phka Rumduol,New_Organic,1650
1619,PEAM KHES|PKH046,2021,15,áž›áŸ’áž¢,2,1,92,8,A1,Phka Rumduol,New_Organic,1650
1620,PEAM KHES|PKH047,2021,15,áž›áŸ’áž¢,4,1,90,10,A2,Phka Rumduol,New_Organic,1600
1621,PEAM KHES|PKH048,2021,15,áž›áŸ’áž¢,4,1,68,32,B1,Phka Rumduol,New_Organic,1550
1622,PEAM KHES|PKH049,2021,15,áž›áŸ’áž¢,1,1,100,0,A1,White rice,New_Organic,1450
1623,SRAE RUSSEI|SR001,2021,13,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1624,SRAE RUSSEI|SR003,2021,14,áž›áŸ’áž¢,1,1,80,20,A1,Phka Rumduol,New_Organic,1650
1625,SRAE RUSSEI|SR004,2021,13,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,New_Organic,1650
1626,SRAE RUSSEI|SR006,2021,13,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,New_Organic,1650
1627,SRAE RUSSEI|SR008,2021,14,áž›áŸ’áž¢,2,1,94,6,A1,Phka Rumduol,New_Organic,1650
1628,SRAE RUSSEI|SR009,2021,13,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,New_Organic,1650
1629,SRAE RUSSEI|SR011,2021,13,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1630,SRAE RUSSEI|SR012,2021,14,áž›áŸ’áž¢,2,1,90,10,A1,Phka Rumduol,New_Organic,1650
1631,SRAE RUSSEI|SR017,2021,14,áž›áŸ’áž¢,4,1,94,6,A2,Phka Rumduol,New_Organic,1600
1632,SRAE RUSSEI|SR018,2021,14,áž›áŸ’áž¢,1,1,74,26,A2,Phka Rumduol,New_Organic,1600
1633,SRAE RUSSEI|SR019,2021,13,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1634,SRAE RUSSEI|SR020,2021,14,áž›áŸ’áž¢,4,1,92,8,A2,Phka Rumduol,New_Organic,1600
1635,SRAE RUSSEI|SR021,2021,14,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1636,SRAE RUSSEI|SR023,2021,14,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1637,SRAE RUSSEI|SR024,2021,14,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,New_Organic,1650
1638,SRAE RUSSEI|SR025,2021,14,áž›áŸ’áž¢,2,1,90,10,A1,Phka Rumduol,New_Organic,1650
1639,SRAE RUSSEI|SR027,2021,15,áž›áŸ’áž¢,4,1,96,4,A2,Phka Rumduol,New_Organic,1600
1640,SRAE RUSSEI|SR028,2021,14,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1641,SRAE RUSSEI|SR029,2021,14,áž›áŸ’áž¢,2,1,92,8,A1,Phka Rumduol,New_Organic,1650
1642,SRAE RUSSEI|SR030,2021,14,áž›áŸ’áž¢,4,1,96,4,A2,Phka Rumduol,New_Organic,1600
1643,SRAE RUSSEI|SR031,2021,14,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,New_Organic,1650
1644,SRAE RUSSEI|SR032,2021,14,áž›áŸ’áž¢,2,1,90,10,A1,Phka Rumduol,New_Organic,1650
1645,SRAE RUSSEI|SR033,2021,14,áž›áŸ’áž¢,4,1,88,12,A2,Phka Rumduol,New_Organic,1600
1646,SRAE RUSSEI|SR034,2021,14,áž›áŸ’áž¢,4,1,78,22,A2,Phka Rumduol,New_Organic,1600
1647,SRAE RUSSEI|SR035,2021,13,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1648,SRAE RUSSEI|SR036,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,New_Organic,1650
1649,SRAE RUSSEI|SR037,2021,13,áž›áŸ’áž¢,2,1,72,28,A2,Phka Rumduol,New_Organic,1600
1650,SRAE RUSSEI|SR038,2021,14,áž›áŸ’áž¢,2,1,92,8,A1,Phka Rumduol,New_Organic,1650
1651,SRAE RUSSEI|SR039,2021,13,áž›áŸ’áž¢,1,1,74,26,A2,Phka Rumduol,New_Organic,1600
1652,SRAE RUSSEI|SR040,2021,13,áž›áŸ’áž¢,4,1,86,14,A2,Phka Rumduol,New_Organic,1600
1653,SRAE RUSSEI|SR041,2021,13,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1654,SRAE RUSSEI|SR042,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,New_Organic,1650
1655,SRAE RUSSEI|SR043,2021,14,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1656,SRAE RUSSEI|SR044,2021,14,áž›áŸ’áž¢,4,1,90,10,A2,Phka Rumduol,New_Organic,1600
1657,SRAE RUSSEI|SR045,2021,13,áž›áŸ’áž¢,2,1,96,4,A1,Phka Rumduol,New_Organic,1650
1658,SRAE RUSSEI|SR046,2021,14,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,New_Organic,1650
1659,SRAE RUSSEI|SR047,2021,14,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,New_Organic,1650
1660,SRAE RUSSEI|SR049,2021,13,áž›áŸ’áž¢,4,1,96,4,A2,Phka Rumduol,New_Organic,1600
1661,SRAE RUSSEI|SR050,2021,14,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,New_Organic,1650
1662,SRAE RUSSEI|SR053,2021,13,áž›áŸ’áž¢,4,1,94,6,A2,Phka Rumduol,New_Organic,1600
1663,SRAE RUSSEI|SR057,2021,14,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,New_Organic,1650
1664,SRAE RUSSEI|SR059,2021,13,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1665,SRAE RUSSEI|SR061,2021,14,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1666,LA KAY|LK001,2021,14,áž›áŸ’áž¢,1,1,92,8,A1,Phka Rumduol,Organic,1850
1667,LA KAY|LK002,2021,14,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1668,LA KAY|LK002,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1669,LA KAY|LK003,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1670,LA KAY|LK004,2021,13,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,Organic,1850
1671,LA KAY|LK005,2021,14,áž›áŸ’áž¢,1,1,92,8,A1,Phka Rumduol,Organic,1850
1672,LA KAY|LK005,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1673,LA KAY|LK008,2021,14,áž›áŸ’áž¢,1,1,92,8,A1,Phka Rumduol,Organic,1850
1674,LA KAY|LK008,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1675,LA KAY|LK012,2021,14,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,Organic,1850
1676,LA KAY|LK013,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1677,LA KAY|LK014,2021,13,áž›áŸ’áž¢,1,1,76,24,A1,Phka Rumduol,New_Organic,1650
1678,LA KAY|LK015,2021,13,áž›áŸ’áž¢,1,1,84,16,A1,Phka Rumduol,New_Organic,1650
1679,LA KAY|LK016,2021,13,áž›áŸ’áž¢,1,1,74,26,A2,Phka Rumduol,New_Organic,1600
1680,LA KAY|LK018,2021,14,áž›áŸ’áž¢,1,1,68,32,B1,Phka Rumduol,New_Organic,1550
1681,LA KAY|LK021,2021,13,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1682,NHANG SUM|NS002,2021,13,áž›áŸ’áž¢,1,1,99,1,A1,Phka Rumduol,Organic,1850
1683,NHANG SUM|NS003,2021,14,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1684,NHANG SUM|NS005,2021,13,áž›áŸ’áž¢,1,1,86,14,A1,Phka Rumduol,Organic,1850
1685,NHANG SUM|NS005,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1686,NHANG SUM|NS006,2021,14,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,Organic,1850
1687,NHANG SUM|NS006,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1688,NHANG SUM|NS010,2021,13,áž›áŸ’áž¢,3,1,74,26,A2,Phka Rumduol,Organic,1750
1689,NHANG SUM|NS010,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1690,NHANG SUM|NS011,2021,13,áž›áŸ’áž¢,2,2,92,8,A1,Phka Rumduol,Organic,1850
1691,NHANG SUM|NS012,2021,13,áž›áŸ’áž¢,1,2,90,10,A1,Phka Rumduol,Organic,1850
1692,NHANG SUM|NS014,2021,14,áž›áŸ’áž¢,1,3,88,12,A1,Phka Rumduol,Organic,1850
1693,NHANG SUM|NS015,2021,14,áž›áŸ’áž¢,1,2,84,16,A1,Phka Rumduol,Organic,1850
1694,NHANG SUM|NS016,2021,13,áž›áŸ’áž¢,1,2,98,2,A1,Phka Rumduol,Organic,1850
1695,NHANG SUM|NS017,2021,14,áž›áŸ’áž¢,1,2,90,10,A1,Phka Rumduol,Organic,1850
1696,NHANG SUM|NS018,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1697,NHANG SUM|NS019,2021,13,áž›áŸ’áž¢,1,2,86,14,A1,Phka Rumduol,Organic,1850
1698,NHANG SUM|NS019,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1699,NHANG SUM|NS022,2021,14,áž›áŸ’áž¢,1,1,50,50,B2,Phka Rumduol,Organic,1650
1700,NHANG SUM|NS023,2021,14,áž›áŸ’áž¢,2,2,50,50,B2,Phka Rumduol,Organic,1650
1701,NHANG SUM|NS026,2021,13,áž›áŸ’áž¢,1,2,84,16,A1,Phka Rumduol,Organic,1850
1702,NHANG SUM|NS029,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,Phka Rumduol,Organic,1850
1703,NHANG SUM|NS030,2021,14,áž›áŸ’áž¢,1,2,82,18,A1,Phka Rumduol,Organic,1850
1704,NHANG SUM|NS030,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1705,NHANG SUM|NS038,2021,13,áž›áŸ’áž¢,1,1,68,32,B1,Phka Rumduol,Organic,1700
1706,NHANG SUM|NS039,2021,14,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,Organic,1850
1707,NHANG SUM|NS040,2021,13,áž›áŸ’áž¢,1,3,68,32,B1,Phka Rumduol,Organic,1700
1708,NHANG SUM|NS041,2021,14,áž›áŸ’áž¢,1,3,60,40,B1,Phka Rumduol,Organic,1700
1709,NHANG SUM|NS042,2021,14,áž›áŸ’áž¢,1,1,80,20,A1,Phka Rumduol,Organic,1850
1710,NHANG SUM|NS042,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1711,NHANG SUM|NS042,2021,13,áž›áŸ’áž¢,1,2,100,0,A1,White Rice,Organic,1450
1712,NHANG SUM|NS043,2021,14,áž›áŸ’áž¢,1,1,84,16,A1,Phka Rumduol,Organic,1850
1713,NHANG SUM|NS045,2021,13,áž›áŸ’áž¢,1,2,90,10,A1,Phka Rumduol,Organic,1850
1714,NHANG SUM|NS047,2021,13,áž›áŸ’áž¢,1,3,88,12,A1,Phka Rumduol,Organic,1850
1715,NHANG SUM|NS049,2021,14,áž›áŸ’áž¢,1,2,70,30,A2,Phka Rumduol,Organic,1750
1716,NHANG SUM|NS050,2021,13,áž›áŸ’áž¢,4,2,82,18,A2,Phka Rumduol,Organic,1750
1717,NHANG SUM|NS051,2021,13,áž›áŸ’áž¢,3,1,96,4,A2,Phka Rumduol,Organic,1750
1718,NHANG SUM|NS053,2021,14,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,Organic,1850
1719,NHANG SUM|NS055,2021,13,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,Organic,1850
1720,NHANG SUM|NS057,2021,14,áž›áŸ’áž¢,1,2,86,14,A1,Phka Rumduol,Organic,1850
1721,NHANG SUM|NS057,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1722,NHANG SUM|NS058,2021,14,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1723,NHANG SUM|NS058,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1724,NHANG SUM|NS059,2021,13,áž›áŸ’áž¢,1,3,70,30,A2,Phka Rumduol,New_Organic,1600
1725,NHANG SUM|NS060,2021,14,áž›áŸ’áž¢,1,2,76,24,A1,Phka Rumduol,Organic,1850
1726,NHANG SUM|NS062,2021,14,áž›áŸ’áž¢,1,1,86,14,A1,Phka Rumduol,Organic,1850
1727,NHANG SUM|NS065,2021,13,áž›áŸ’áž¢,2,2,91,9,A1,Phka Rumduol,Organic,1850
1728,NHANG SUM|NS067,2021,14,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,Organic,1850
1729,NHANG SUM|NS068,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1730,NHANG SUM|NS069,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,Phka Rumduol,Organic,1850
1731,NHANG SUM|NS069,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1732,NHANG SUM|NS070,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1733,NHANG SUM|NS080,2021,14,áž›áŸ’áž¢,1,2,78,22,A1,Phka Rumduol,New_Organic,1650
1734,NHANG SUM|NS080,2021,14,áž›áŸ’áž¢,2,1,100,0,A1,White Rice,New_Organic,1450
1735,NHANG SUM|NS084,2021,14,áž›áŸ’áž¢,1,2,90,10,A1,Phka Rumduol,Organic,1850
1736,NHANG SUM|NS086,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1737,NHANG SUM|NS087,2021,13,áž›áŸ’áž¢,1,2,98,2,A1,Phka Rumduol,New_Organic,1650
1738,NHANG SUM|NS089,2021,13,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,Organic,1850
1739,NHANG SUM|NS090,2021,13,áž›áŸ’áž¢,2,2,68,32,B1,Phka Rumduol,Organic,1700
1740,NHANG SUM|NS091,2021,13,áž›áŸ’áž¢,1,1,99,1,A1,Phka Rumduol,Organic,1850
1741,NHANG SUM|NS091,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1742,NHANG SUM|NS093,2021,13,áž›áŸ’áž¢,1,3,80,20,A1,Phka Rumduol,Organic,1850
1743,NHANG SUM|NS094,2021,13,áž›áŸ’áž¢,1,3,60,40,B1,Phka Rumduol,New_Organic,1550
1744,NHANG SUM|NS099,2021,13,áž›áŸ’áž¢,1,2,88,12,A1,Phka Rumduol,New_Organic,1650
1745,NHANG SUM|NS103,2021,13,áž›áŸ’áž¢,1,2,90,10,A1,Phka Rumduol,Organic,1850
1746,NHANG SUM|NS105,2021,13,áž›áŸ’áž¢,1,3,88,12,A1,Phka Rumduol,Organic,1850
1747,NHANG SUM|NS106,2021,14,áž›áŸ’áž¢,2,1,92,8,A1,Phka Rumduol,Organic,1850
1748,NHANG SUM|NS107,2021,15,áž›áŸ’áž¢,1,3,90,10,A1,Phka Rumduol,New_Organic,1650
1749,NHANG SUM|NS107,2021,13,áž›áŸ’áž¢,4,2,100,0,A2,White Rice,New_Organic,1400
1750,NHANG SUM|NS108,2021,14,áž›áŸ’áž¢,1,1,70,30,A2,Phka Rumduol,Organic,1750
1751,NHANG SUM|NS109,2021,13,áž›áŸ’áž¢,1,3,84,16,A1,Phka Rumduol,Organic,1850
1752,NHANG SUM|NS114,2021,14,áž›áŸ’áž¢,1,2,88,12,A1,Phka Rumduol,Organic,1850
1753,NHANG SUM|NS116,2021,13,áž›áŸ’áž¢,1,1,74,26,A2,Phka Rumduol,Organic,1750
1754,NHANG SUM|NS116,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1755,NHANG SUM|NS117,2021,13,áž›áŸ’áž¢,1,3,88,12,A1,Phka Rumduol,Organic,1850
1756,NHANG SUM|NS118,2021,13,áž›áŸ’áž¢,1,1,83,17,A1,Phka Rumduol,Organic,1850
1757,NHANG SUM|NS118,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1758,NHANG SUM|NS119,2021,13,áž›áŸ’áž¢,1,2,72,28,A2,Phka Rumduol,Organic,1750
1759,NHANG SUM|NS121,2021,13,áž›áŸ’áž¢,1,1,80,20,A1,Phka Rumduol,Organic,1850
1760,NHANG SUM|NS122,2021,14,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,Organic,1850
1761,NHANG SUM|NS123,2021,14,áž›áŸ’áž¢,1,2,90,10,A1,Phka Rumduol,Organic,1850
1762,NHANG SUM|NS124,2021,14,áž›áŸ’áž¢,1,2,70,30,A2,Phka Rumduol,Organic,1750
1763,NHANG SUM|NS124,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1764,NHANG SUM|NS125,2021,13,áž›áŸ’áž¢,1,1,92,8,A1,Phka Rumduol,Organic,1850
1765,NHANG SUM|NS126,2021,13,áž›áŸ’áž¢,1,1,50,50,B2,Phka Rumduol,Organic,1650
1766,NHANG SUM|NS127,2021,13,áž›áŸ’áž¢,1,2,92,8,A1,Phka Rumduol,Organic,1850
1767,NHANG SUM|NS128,2021,13,áž›áŸ’áž¢,1,4,70,30,A2,Phka Rumduol,Organic,1750
1768,NHANG SUM|NS129,2021,14,áž›áŸ’áž¢,1,2,82,18,A1,Phka Rumduol,Organic,1850
1769,NHANG SUM|NS130,2021,14,áž›áŸ’áž¢,2,2,92,8,A1,Phka Rumduol,Organic,1850
1770,NHANG SUM|NS130,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1771,NHANG SUM|NS133,2021,13,áž›áŸ’áž¢,1,2,84,16,A1,Phka Rumduol,Organic,1850
1772,NHANG SUM|NS133,2021,15,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1773,NHANG SUM|NS134,2021,13,áž›áŸ’áž¢,1,1,84,16,A1,Phka Rumduol,Organic,1850
1774,NHANG SUM|NS134,2021,13,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1775,NHANG SUM|NS135,2021,14,áž›áŸ’áž¢,1,3,90,10,A1,Phka Rumduol,Organic,1850
1776,NHANG SUM|NS136,2021,14,áž›áŸ’áž¢,1,2,74,26,A2,Phka Rumduol,Organic,1750
1777,NHANG SUM|NS136,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1778,NHANG SUM|NS137,2021,14,áž›áŸ’áž¢,1,2,88,12,A1,Phka Rumduol,Organic,1850
1779,NHANG SUM|NS138,2021,14,áž›áŸ’áž¢,1,3,86,14,A1,Phka Rumduol,Organic,1850
1780,NHANG SUM|NS141,2021,14,áž›áŸ’áž¢,1,2,84,16,A1,Phka Rumduol,New_Organic,1650
1781,NHANG SUM|NS142,2021,13,áž›áŸ’áž¢,1,1,86,14,A1,Phka Rumduol,New_Organic,1650
1782,NHANG SUM|NS143,2021,14,áž›áŸ’áž¢,1,2,88,12,A1,Phka Rumduol,New_Organic,1650
1783,NHANG SUM|NS145,2021,13,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1784,NHANG SUM|NS146,2021,13,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1785,NHANG SUM|NS147,2021,13,áž›áŸ’áž¢,1,1,50,50,B2,Phka Rumduol,New_Organic,1500
1786,NHANG SUM|NS148,2021,14,áž›áŸ’áž¢,1,3,88,12,A1,Phka Rumduol,New_Organic,1650
1787,NHANG SUM|NS148,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,New_Organic,1450
1788,NHANG SUM|NS149,2021,13,áž›áŸ’áž¢,1,1,74,26,A2,Phka Rumduol,New_Organic,1600
1789,NHANG SUM|NS152,2021,13,áž›áŸ’áž¢,1,1,84,16,A1,Phka Rumduol,New_Organic,1650
1790,NHANG SUM|NS153,2021,14,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1791,NHANG SUM|NS154,2021,13,áž›áŸ’áž¢,1,1,88,12,A1,Phka Rumduol,New_Organic,1650
1792,PHA BANG|PB006,2021,14,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,Organic,1850
1793,PHA BANG|PB010,2021,13,áž›áŸ’áž¢,1,1,92,8,A1,Phka Rumduol,New_Organic,1650
1794,PHA BANG|PB011,2021,13,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,Organic,1850
1795,PHA BANG|PB015,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1796,PHA BANG|PB029,2021,14,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1797,PHA BANG|PB034,2021,14,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,Organic,1850
1798,PHA BANG|PB036,2021,14,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,New_Organic,1650
1799,PHA BANG|PB042,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1800,PHA BANG|PB049,2021,14,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,Organic,1850
1801,PHA BANG|PB050,2021,13,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,Organic,1850
1802,PHA BANG|PB053,2021,14,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1803,PHA BANG|PB056,2021,13,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,Organic,1850
1804,PHA BANG|PB059,2021,13,áž›áŸ’áž¢,1,1,96,4,A1,Phka Rumduol,Organic,1850
1805,PHA BANG|PB062,2021,13,áž›áŸ’áž¢,1,1,98,2,A1,Phka Rumduol,Organic,1850
1806,PHA BANG|PB063,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,New_Organic,1450
1807,PHA BANG|PB065,2021,14,áž›áŸ’áž¢,1,1,86,14,A1,Phka Rumduol,Organic,1850
1808,PHA BANG|PB067,2021,13,áž›áŸ’áž¢,2,1,86,14,A1,Phka Rumduol,Organic,1850
1809,PHA BANG|PB068,2021,14,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
1810,PHA BANG|PB068,2021,14,áž›áŸ’áž¢,1,1,100,0,A1,White Rice,Organic,1450
1811,PHA BANG|PB070,2021,14,áž›áŸ’áž¢,1,1,92,8,A1,Phka Rumduol,Organic,1850
1812,PHA BANG|PB071,2021,13,áž›áŸ’áž¢,1,1,80,20,A1,Phka Rumduol,Organic,1850
1813,PHA BANG|PB073,2021,14,áž›áŸ’áž¢,1,1,94,6,A1,Phka Rumduol,Organic,1850
1814,PHA BANG|PB074,2021,13,áž›áŸ’áž¢,1,1,90,10,A1,Phka Rumduol,Organic,1850
