survey_id,farmer_uid,data_year,age,education,household_member,women,total_income_riel,spend_riel,homestead,cattle,buffalo
2869,BRA|BR072,2021,,,,,,,,,
3365,BRA|BR072,2022,,,,,,,1050,0,0
4923,BRA|BR072,2023,,,,,,,1050,0,0
6940,BRA|BR072,2024,32,Primary,6,2,12.5,6.5,1050,0,8
9177,BRA|BR072,2025,32,Primary,6,2,10,10,1050,0,0
846,BRA|BR073,2020,,,,,,,,,
2864,BRA|BR073,2021,,,,,,,,,
9178,BRA|BR082,2025,61,Primary,8,5,19,18,1500,10,0
9179,BRA|BR083,2025,35,Primary,5,3,17,15,1200,0,0
847,BRA|BR084,2020,,,,,,,,,
2718,BRA|BR085,2021,,,,,,,,,
3366,BRA|BR085,2022,,,,,,,800,0,0
4924,BRA|BR085,2023,,,,,,,800,0,0
6941,BRA|BR085,2024,24,Primary,7,4,7,7,800,27,0
9180,BRA|BR085,2025,40,Primary,3,2,7,5,800,30,0
9181,BRA|BR087,2025,24,Primary,6,4,20,18,700,0,4
23,BRA|BR088,2019,,,,,,,,,
848,BRA|BR088,2020,,,,,,,,,
2922,BRA|BR088,2021,,,,,,,,,
3367,BRA|BR088,2022,,,,,,,1500,0,0
4925,BRA|BR088,2023,,,,,,,1500,0,0
6942,BRA|BR088,2024,33,Primary,5,3,10,10,1500,9,0
9182,BRA|BR088,2025,34,Primary,5,3,10,10,1500,0,0
24,BRA|BR090,2019,,,,,,,,,
849,BRA|BR090,2020,,,,,,,,,
2997,BRA|BR090,2021,,,,,,,,,
3368,BRA|BR090,2022,,,,,,,4500,0,0
4926,BRA|BR090,2023,,,,,,,4500,0,0
6943,BRA|BR090,2024,47,High school,4,3,5,4,4500,0,0
9183,BRA|BR090,2025,35,Primary,4,3,2,2,4500,0,0
9184,BRA|BR091,2025,22,Primary,10,5,12,10,1200,0,4
9185,BRA|BR093,2025,20,Primary,3,2,8,7,3700,0,0
25,BRA|BR100,2019,,,,,,,,,
850,BRA|BR100,2020,,,,,,,,,
2778,BRA|BR100,2021,,,,,,,,,
3369,BRA|BR100,2022,,,,,,,2500,0,0
4927,BRA|BR100,2023,,,,,,,2500,0,0
6944,BRA|BR100,2024,35,Primary,5,2,2.6,2.8,2500,0,0
9186,BRA|BR100,2025,35,Primary,5,2,10,9,2500,0,0
851,BRA|BR101,2020,,,,,,,,,
2994,BRA|BR101,2021,,,,,,,,,
3370,BRA|BR101,2022,,,,,,,875,0,0
4928,BRA|BR101,2023,,,,,,,875,0,0
6945,BRA|BR101,2024,25,Primary,5,4,19,19,875,0,0
9187,BRA|BR101,2025,30,Primary,5,4,12,12,875,0,0
26,BRA|BR105,2019,,,,,,,,,
852,BRA|BR105,2020,,,,,,,,,
2777,BRA|BR105,2021,,,,,,,,,
9188,BRA|BR105,2025,37,Primary,6,3,5,5,750,0,0
27,BRA|BR106,2019,,,,,,,,,
853,BRA|BR106,2020,,,,,,,,,
2934,BRA|BR106,2021,,,,,,,,,
3371,BRA|BR106,2022,,,,,,,1200,0,0
4929,BRA|BR106,2023,,,,,,,1200,0,0
6946,BRA|BR106,2024,43,Literacy,5,2,1100000,2,1200,0,0
9189,BRA|BR106,2025,43,Literacy,5,2,12,10,1200,0,0
28,BRA|BR107,2019,,,,,,,,,
854,BRA|BR107,2020,,,,,,,,,
2868,BRA|BR107,2021,,,,,,,,,
3372,BRA|BR107,2022,,,,,,,900,0,0
4930,BRA|BR107,2023,,,,,,,900,0,0
6947,BRA|BR107,2024,50,Primary,8,5,10,10,900,5,0
9190,BRA|BR107,2025,50,Primary,8,5,7,7,900,0,0
3373,BRA|BR108,2022,,,,,,,900,0,0
4931,BRA|BR108,2023,,,,,,,900,0,0
6948,BRA|BR108,2024,33,Primary,7,7,30,28,900,0,0
9191,BRA|BR108,2025,38,Primary,7,6,5,5,900,0,0
6949,BRA|BR109,2024,31,Literacy,6,5,5,5,1200,9,0
9192,BRA|BR109,2025,33,High school,5,4,6,6,1200,6,0
29,BRA|BR113,2019,,,,,,,,,
855,BRA|BR113,2020,,,,,,,,,
2774,BRA|BR113,2021,,,,,,,,,
9193,BRA|BR123,2025,26,Primary,6,4,6,6,1000,0,0
9194,BRA|BR126,2025,28,Primary,4,2,10,9,5000,0,0
9195,BRA|BR144,2025,35,Primary,4,2,10,9,1500,0,0
9196,BRA|BR154,2025,27,Literacy,4,1,2,1,2500,0,0
4932,BRA|BR173,2023,,,,,,,900,0,0
6950,BRA|BR173,2024,23,Secondary,3,3,14,13,900,0,4
9197,BRA|BR173,2025,24,Secondary,7,3,13,13,900,0,3
2720,BRA|BR174,2021,,,,,,,,,
3374,BRA|BR174,2022,,,,,,,1200,0,0
4933,BRA|BR174,2023,,,,,,,1200,0,0
6951,BRA|BR174,2024,29,High school,4,2,20,16,1200,2,0
9198,BRA|BR174,2025,30,High school,5,3,15,14,1200,5,0
4934,BRA|BR176,2023,,,,,,,1600,0,0
6952,BRA|BR176,2024,34,Secondary,4,3,16,15,1600,0,3
6953,BRA|BR178,2024,18,Primary,8,5,10,10,1200,0,0
9199,BRA|BR178,2025,21,Literacy,3,1,5,5,1200,0,0
9200,BRA|BR186,2025,18,Secondary,3,2,2,2,1000,0,0
9201,BRA|BR187,2025,24,Primary,6,2,11,10,750,0,0
5823,CHANTU|CT001,2023,,,,,,,630,0,0
7828,CHANTU|CT001,2024,22,Primary,4,2,5,3,2500,10,0
10166,CHANTU|CT001,2025,22,Primary,4,2,10,8,2800,0,0
5988,CHANTU|CT002,2023,,,,,,,340,0,0
7829,CHANTU|CT002,2024,46,Primary,10,6,10.5,2.5,4800,3,17
10167,CHANTU|CT002,2025,48,Literacy,10,6,23,15,4200,4,10
5706,CHANTU|CT003,2023,,,,,,,3000,0,0
7830,CHANTU|CT003,2024,54,Literacy,6,3,4,2,3500,10,0
10168,CHANTU|CT003,2025,40,Primary,6,3,13,5,400,10,9
5484,CHANTU|CT004,2023,,,,,,,900,0,0
7831,CHANTU|CT004,2024,49,Primary,6,4,5,3,2800,1,0
10169,CHANTU|CT004,2025,26,Primary,8,3,13,5,400,10,10
5981,CHANTU|CT005,2023,,,,,,,300,0,0
7832,CHANTU|CT005,2024,28,Primary,6,3,4.5,1.2,4800,2,0
10170,CHANTU|CT005,2025,38,Literacy,6,3,15,5,4200,5,0
5482,CHANTU|CT006,2023,,,,,,,300,0,0
7833,CHANTU|CT006,2024,23,Secondary,4,1,5.2,1,4200,2,0
10171,CHANTU|CT006,2025,30,Primary,4,1,10,5,4200,2,0
5570,CHANTU|CT007,2023,,,,,,,300,0,0
7834,CHANTU|CT007,2024,43,Literacy,9,4,8,7,1500,10,0
10172,CHANTU|CT007,2025,30,Primary,9,5,12,5,400,10,10
5712,CHANTU|CT008,2023,,,,,,,1200,0,0
10173,CHANTU|CT008,2025,52,Primary,8,2,13,5,400,10,6
5897,CHANTU|CT009,2023,,,,,,,430,0,0
7835,CHANTU|CT009,2024,50,Literacy,7,4,5,3,1500,40,2
10174,CHANTU|CT009,2025,28,Literacy,6,4,20,10,4200,20,2
5489,CHANTU|CT010,2023,,,,,,,3200,0,0
7836,CHANTU|CT010,2024,30,Primary,8,3,3.5,1.5,4800,5,0
10175,CHANTU|CT010,2025,31,High school,4,3,13,6,123,10,12
10176,CHANTU|CT011,2025,46,Primary,5,3,13,7,400,2,2
6002,CHANTU|CT012,2023,,,,,,,300,0,0
7837,CHANTU|CT012,2024,28,Primary,7,2,5.2,1.2,4200,0,5
10177,CHANTU|CT012,2025,40,Primary,7,4,13,5,400,6,10
5720,CHANTU|CT013,2023,,,,,,,600,0,0
7838,CHANTU|CT013,2024,32,Primary,7,3,4.5,1.5,2800,0,5
10178,CHANTU|CT013,2025,36,Primary,7,2,13,6,400,10,12
5718,CHANTU|CT014,2023,,,,,,,300,0,0
7839,CHANTU|CT014,2024,25,Primary,8,3,5.5,1.2,8400,0,5
10179,CHANTU|CT014,2025,27,Primary,8,4,13,6,400,10,3
5445,CHANTU|CT015,2023,,,,,,,460,0,0
7840,CHANTU|CT015,2024,25,Primary,8,4,8.2,2.5,4800,0,3
10180,CHANTU|CT015,2025,42,Primary,6,4,12,5,400,10,6
5537,CHANTU|CT016,2023,,,,,,,1000,0,0
7841,CHANTU|CT016,2024,38,Primary,6,3,60,1.5,4800,0,0
10181,CHANTU|CT016,2025,40,Primary,6,3,12,5,400,10,12
5590,CHANTU|CT017,2023,,,,,,,600,0,0
7842,CHANTU|CT017,2024,35,Primary,5,1,5.5,1,4800,4,2
10182,CHANTU|CT017,2025,48,Literacy,5,1,15,10,4200,8,2
5491,CHANTU|CT018,2023,,,,,,,500,0,0
7843,CHANTU|CT018,2024,28,Primary,8,5,5,1,4000,10,0
10183,CHANTU|CT018,2025,43,Primary,7,4,13,6,400,10,6
5959,CHANTU|CT019,2023,,,,,,,300,0,0
10184,CHANTU|CT019,2025,23,Literacy,4,1,10,8,1200,11,5
5786,CHANTU|CT020,2023,,,,,,,460,0,0
7844,CHANTU|CT020,2024,50,Primary,7,2,7.5,3,4800,5,0
10185,CHANTU|CT020,2025,55,Literacy,7,2,12,10,2500,5,0
5816,CHANTU|CT021,2023,,,,,,,300,0,0
7845,CHANTU|CT021,2024,46,Literacy,8,3,7,3,2800,0,0
10186,CHANTU|CT021,2025,60,Literacy,5,2,20,18,2800,4,0
7846,CHANTU|CT022,2024,50,Literacy,6,3,7,5,4200,0,7
10187,CHANTU|CT022,2025,55,Literacy,8,3,15,13,1200,0,12
5798,CHANTU|CT023,2023,,,,,,,450,0,0
7847,CHANTU|CT023,2024,52,Literacy,9,3,17,10,200,6,5
10188,CHANTU|CT023,2025,52,Literacy,5,2,30,20,4200,30,0
6001,CHANTU|CT024,2023,,,,,,,1500,0,0
7848,CHANTU|CT024,2024,41,Literacy,8,4,10,8,250,50,0
10189,CHANTU|CT024,2025,41,Literacy,9,5,10,8,1200,35,0
5869,CHANTU|CT025,2023,,,,,,,300,0,0
7849,CHANTU|CT025,2024,45,Primary,8,4,8.5,4,280,2,0
10190,CHANTU|CT025,2025,38,Literacy,9,4,15,12,2500,0,0
5651,CHANTU|CT026,2023,,,,,,,5000,0,0
10191,CHANTU|CT026,2025,25,Literacy,3,2,4,2,1000,15,0
5853,CHANTU|CT027,2023,,,,,,,3900,0,0
7850,CHANTU|CT027,2024,34,Primary,6,3,5,3,2800,6,0
10192,CHANTU|CT027,2025,36,Primary,6,3,8,6,1200,6,0
10193,CHANTU|CT028,2025,38,Literacy,5,1,20,18,4800,0,0
5632,CHANTU|CT029,2023,,,,,,,750,0,0
7851,CHANTU|CT029,2024,51,Primary,3,1,3.5,2,4200,0,4
10194,CHANTU|CT029,2025,58,Literacy,3,1,15,10,4200,0,4
5861,CHANTU|CT030,2023,,,,,,,5000,0,0
5847,CHANTU|CT031,2023,,,,,,,1500,0,0
7852,CHANTU|CT031,2024,45,Primary,4,3,5,2.5,4200,3,15
10195,CHANTU|CT031,2025,38,Literacy,4,3,20,15,4200,4,10
7853,CHANTU|CT032,2024,52,Secondary,6,3,10,7,4200,4,3
10196,CHANTU|CT032,2025,55,High school,6,3,20,17,2500,4,4
5911,CHANTU|CT033,2023,,,,,,,100,0,0
10197,CHANTU|CT033,2025,35,Literacy,7,2,15,10,6200,0,0
5863,CHANTU|CT034,2023,,,,,,,5000,0,0
10198,CHANTU|CT034,2025,62,Literacy,2,1,4,2,500,0,0
5735,CHANTU|CT035,2023,,,,,,,300,0,0
7854,CHANTU|CT035,2024,47,Literacy,8,3,5,4,400,5,6
10199,CHANTU|CT035,2025,38,Literacy,9,6,10,8,1200,6,6
5865,CHANTU|CT036,2023,,,,,,,300,0,0
7855,CHANTU|CT036,2024,30,Literacy,5,3,5,3,2800,0,0
10200,CHANTU|CT036,2025,42,Literacy,5,2,20,10,4200,0,5
5845,CHANTU|CT037,2023,,,,,,,400,0,0
10201,CHANTU|CT037,2025,45,Primary,8,2,20,15,5200,0,0
5829,CHANTU|CT038,2023,,,,,,,300,0,0
10202,CHANTU|CT038,2025,45,Primary,7,3,15,10,2800,0,0
5750,CHANTU|CT039,2023,,,,,,,460,0,0
7856,CHANTU|CT039,2024,21,Literacy,9,4,10,7,100,30,9
10203,CHANTU|CT039,2025,52,Literacy,9,4,25,15,4200,30,5
5734,CHANTU|CT040,2023,,,,,,,600,0,0
7857,CHANTU|CT040,2024,35,Primary,4,2,5,3,4200,0,0
10204,CHANTU|CT040,2025,38,Primary,5,2,10,8,8200,10,0
5643,CHANTU|CT041,2023,,,,,,,1500,0,0
7858,CHANTU|CT041,2024,60,Primary,2,1,2.5,1,2800,0,0
10205,CHANTU|CT041,2025,55,Literacy,5,2,20,15,4200,0,0
5955,CHANTU|CT042,2023,,,,,,,750,0,0
7859,CHANTU|CT042,2024,48,Primary,7,4,15,10,8200,13,0
10206,CHANTU|CT042,2025,45,Primary,5,3,30,20,8200,60,0
5469,CHANTU|CT043,2023,,,,,,,2500,0,0
7860,CHANTU|CT043,2024,56,Literacy,5,3,3,2,200,0,0
10207,CHANTU|CT043,2025,18,Literacy,3,2,15,10,4800,0,0
10208,CHANTU|CT044,2025,52,Literacy,2,1,20,10,4500,0,0
10209,CHANTU|CT045,2025,45,Literacy,4,2,25,15,2800,5,12
5743,CHANTU|CT046,2023,,,,,,,1350,0,0
7861,CHANTU|CT046,2024,35,Primary,4,2,7,3,4200,0,0
10210,CHANTU|CT046,2025,35,Primary,5,3,20,15,4800,0,0
5947,CHANTU|CT047,2023,,,,,,,400,0,0
7862,CHANTU|CT047,2024,35,Literacy,5,2,4,3,200,0,0
10211,CHANTU|CT047,2025,39,Literacy,4,2,8,6,1500,0,0
5638,CHANTU|CT048,2023,,,,,,,2500,0,0
7863,CHANTU|CT048,2024,40,Primary,8,5,10,7,2800,30,0
10212,CHANTU|CT048,2025,62,Literacy,8,5,14,12,1500,30,0
5805,CHANTU|CT049,2023,,,,,,,450,0,0
10213,CHANTU|CT049,2025,45,Literacy,6,2,20,15,2800,0,0
5856,CHANTU|CT050,2023,,,,,,,2.85,0,0
7864,CHANTU|CT050,2024,30,Primary,5,2,5,2.6,2800,0,3
10214,CHANTU|CT050,2025,35,Literacy,5,2,20,10,4200,0,0
5792,CHANTU|CT052,2023,,,,,,,430,0,0
7865,CHANTU|CT052,2024,35,Primary,5,3,4.2,1.5,2800,0,0
10215,CHANTU|CT052,2025,49,Primary,4,2,13,7,400,6,10
7866,CHANTU|CT054,2024,21,Primary,5,2,5,2,4800,35,0
10216,CHANTU|CT054,2025,48,Literacy,5,2,20,15,2800,48,0
7867,CHANTU|CT055,2024,50,Literacy,5,4,10,5,4200,50,0
10217,CHANTU|CT055,2025,45,Literacy,5,3,25,20,2500,70,1
7868,CHANTU|CT056,2024,28,Primary,7,2,7.5,3.2,4500,0,0
10218,CHANTU|CT056,2025,28,Primary,7,2,12,10,400,5,6
7869,CHANTU|CT057,2024,40,Literacy,5,2,5,3,200,0,0
10219,CHANTU|CT057,2025,28,Literacy,5,3,15,12,1200,0,0
7870,CHANTU|CT058,2024,30,Primary,4,2,5,3,2800,5,0
10220,CHANTU|CT058,2025,58,Literacy,4,2,20,15,2800,3,0
7871,CHANTU|CT059,2024,29,Primary,4,2,5,3,4200,0,0
10221,CHANTU|CT059,2025,28,Primary,4,2,20,15,4200,0,2
7872,CHANTU|CT060,2024,48,Primary,4,3,4.5,2.2,4800,0,0
10222,CHANTU|CT060,2025,45,Literacy,6,3,20,15,8200,0,0
7873,CHANTU|CT061,2024,34,Literacy,4,2,4,2,200,0,0
10223,CHANTU|CT061,2025,38,Literacy,4,2,10,8,2500,0,0
7874,CHANTU|CT062,2024,60,Literacy,5,2,8,3,1500,8,0
10224,CHANTU|CT062,2025,30,Primary,5,2,12,4,400,10,8
7875,CHANTU|CT063,2024,30,Primary,5,2,5,3,4800,0,0
10225,CHANTU|CT063,2025,38,Literacy,5,2,10,5,4200,4,0
10226,CHANTU|CT064,2025,50,Primary,6,3,13,7,400,4,10
7876,CHANTU|CT065,2024,35,Primary,5,2,2,1,450,0,0
10227,CHANTU|CT065,2025,35,Primary,5,1,20,15,4500,0,0
7877,CHANTU|CT066,2024,58,Literacy,5,3,6,4,400,6,4
10228,CHANTU|CT066,2025,30,Literacy,5,3,25,15,4800,0,0
7878,CHANTU|CT067,2024,38,Primary,10,4,10,5.5,2800,6,3
10229,CHANTU|CT067,2025,32,Secondary,11,4,30,25,5000,60,15
7879,CHANTU|CT068,2024,30,Secondary,6,3,5,2.5,8200,0,0
10230,CHANTU|CT068,2025,39,Literacy,6,3,20,15,4800,0,0
7880,CHANTU|CT069,2024,40,Primary,6,2,5,2.5,4200,0,5
10231,CHANTU|CT069,2025,35,Literacy,6,2,10,8,5000,0,6
7881,CHANTU|CT070,2024,40,Literacy,4,3,5,4,250,14,17
10232,CHANTU|CT070,2025,38,Literacy,4,3,12,10,3500,10,7
10233,CHANTU|CT071,2025,31,Primary,3,1,10,4,400,6,10
10234,CHANTU|CT072,2025,36,Primary,5,2,12,5,400,6,8
10235,CHANTU|CT073,2025,50,Primary,6,2,13,7,400,6,6
10236,CHANTU|CT074,2025,38,Literacy,7,3,15,10,4800,9,0
4701,CHOKCHAR|CC001,2022,,,,,,,1500,0,0
4700,CHOKCHAR|CC003,2022,,,,,,,4000,0,0
6769,CHOKCHAR|CC003,2023,,,,,,,5000,0,0
4690,CHOKCHAR|CC004,2022,,,,,,,12000,0,0
4689,CHOKCHAR|CC009,2022,,,,,,,1200,0,0
6815,CHOKCHAR|CC009,2023,,,,,,,5000,0,0
6836,CHOKCHAR|CC009,2024,70,Literacy,4,2,3.6,3.6,4000,2,0
4703,CHOKCHAR|CC014,2022,,,,,,,3000,0,0
6821,CHOKCHAR|CC014,2023,,,,,,,3000,0,0
6837,CHOKCHAR|CC014,2024,34,Primary,13,5,12,11,5000,5,0
11398,CHOKCHAR|CC014,2025,34,Secondary,6,4,16,12,2000,4,5
4705,CHOKCHAR|CC016,2022,,,,,,,2700,0,0
6732,CHOKCHAR|CC016,2023,,,,,,,5000,0,0
6838,CHOKCHAR|CC016,2024,45,Literacy,5,2,10,12,5000,5,0
4696,CHOKCHAR|CC024,2022,,,,,,,8000,0,0
6787,CHOKCHAR|CC024,2023,,,,,,,3000,0,0
6801,CHOKCHAR|CC025,2023,,,,,,,4000,0,0
4695,CHOKCHAR|CC030,2022,,,,,,,1040,0,0
6735,CHOKCHAR|CC030,2023,,,,,,,3000,0,0
4698,CHOKCHAR|CC032,2022,,,,,,,8000,0,0
6743,CHOKCHAR|CC032,2023,,,,,,,3000,0,0
6839,CHOKCHAR|CC032,2024,35,Primary,5,2,5,4,300,3,0
4699,CHOKCHAR|CC033,2022,,,,,,,1500,0,0
6840,CHOKCHAR|CC035,2024,44,Literacy,2,2,1.8,1.8,225,2,0
4692,CHOKCHAR|CC048,2022,,,,,,,9000,0,0
6738,CHOKCHAR|CC048,2023,,,,,,,5000,0,0
6841,CHOKCHAR|CC048,2024,58,Literacy,6,2,11,10,5000,6,0
6833,CHOKCHAR|CC053,2023,,,,,,,2500,0,0
6736,CHOKCHAR|CC055,2023,,,,,,,6000,0,0
4693,CHOKCHAR|CC056,2022,,,,,,,4000,0,0
6831,CHOKCHAR|CC056,2023,,,,,,,3000,0,0
6842,CHOKCHAR|CC056,2024,55,Primary,8,4,15,14,3000,6,6
11399,CHOKCHAR|CC056,2025,56,Primary,4,2,18,10,3500,2,2
6824,CHOKCHAR|CC059,2023,,,,,,,1500,0,0
4707,CHOKCHAR|CC065,2022,,,,,,,3000,0,0
6792,CHOKCHAR|CC065,2023,,,,,,,2000,0,0
6843,CHOKCHAR|CC065,2024,49,Primary,7,3,13,12,2000,3,12
11400,CHOKCHAR|CC065,2025,49,Primary,7,3,12,10,2500,2,8
6758,CHOKCHAR|CC066,2023,,,,,,,6750,0,0
6844,CHOKCHAR|CC066,2024,39,Literacy,7,2,10,9,6750,0,0
11401,CHOKCHAR|CC066,2025,39,Primary,7,2,20,15,8000,4,0
4686,CHOKCHAR|CC067,2022,,,,,,,2800,0,0
6742,CHOKCHAR|CC067,2023,,,,,,,1500,0,0
4697,CHOKCHAR|CC068,2022,,,,,,,4300,0,0
6727,CHOKCHAR|CC068,2023,,,,,,,4500,0,0
6808,CHOKCHAR|CC071,2023,,,,,,,8000,0,0
4683,CHOKCHAR|CC073,2022,,,,,,,10000,0,0
6786,CHOKCHAR|CC073,2023,,,,,,,9000,0,0
4702,CHOKCHAR|CC074,2022,,,,,,,2809,0,0
6819,CHOKCHAR|CC074,2023,,,,,,,600,0,0
4704,CHOKCHAR|CC075,2022,,,,,,,7500,0,0
6828,CHOKCHAR|CC075,2023,,,,,,,500,0,0
4708,CHOKCHAR|CC077,2022,,,,,,,2310,0,0
4706,CHOKCHAR|CC078,2022,,,,,,,3000,0,0
6805,CHOKCHAR|CC078,2023,,,,,,,500,0,0
4680,CHOKCHAR|CC080,2022,,,,,,,10000,0,0
6747,CHOKCHAR|CC081,2023,,,,,,,18900,0,0
4694,CHOKCHAR|CC082,2022,,,,,,,1500,0,0
6825,CHOKCHAR|CC082,2023,,,,,,,5000,0,0
6725,CHOKCHAR|CC083,2023,,,,,,,42000,0,0
11402,CHOKCHAR|CC083,2025,40,Primary,7,3,25,12,7000,0,0
4687,CHOKCHAR|CC084,2022,,,,,,,24000,0,0
6755,CHOKCHAR|CC130,2023,,,,,,,1000,0,0
6845,CHOKCHAR|CC176,2024,40,Literacy,6,2,4,4,1000,2,0
6846,CHOKCHAR|CC205,2024,48,Literacy,8,2,10,10,1000,0,2
11403,CHOKCHAR|CC205,2025,48,Primary,8,2,13,10,2500,3,0
6847,CHOKCHAR|CC211,2024,36,Primary,6,2,6,5,12500,5,4
11404,CHOKCHAR|CC211,2025,39,Primary,6,2,10,8,5000,7,3
6848,CHOKCHAR|CC213,2024,45,Primary,11,6,11,10,5000,2,1
11405,CHOKCHAR|CC213,2025,48,Primary,10,7,12,10,2200,1,2
3811,DAMNAK KANTOUT|DK017,2022,,,,,,,2800,0,0
4935,DAMNAK KANTOUT|DK017,2023,,,,,,,1740,0,0
6954,DAMNAK KANTOUT|DK017,2024,58,Primary,7,5,5,4.6,1740,0,0
3375,DAMNAK KANTOUT|DK018,2022,,,,,,,1600,0,0
4936,DAMNAK KANTOUT|DK018,2023,,,,,,,2400,0,0
6955,DAMNAK KANTOUT|DK018,2024,32,Primary,7,5,6,5,2400,0,0
9058,DAMNAK KANTOUT|DK018,2025,31,Primary,5,3,3,3,2400,0,0
3376,DAMNAK KANTOUT|DK019,2022,,,,,,,5040,0,0
3377,DAMNAK KANTOUT|DK020,2022,,,,,,,1000,0,0
3810,DAMNAK KANTOUT|DK021,2022,,,,,,,1000,0,0
3378,DAMNAK KANTOUT|DK022,2022,,,,,,,4400,0,0
3379,DAMNAK KANTOUT|DK023,2022,,,,,,,1245,0,0
3380,DAMNAK KANTOUT|DK024,2022,,,,,,,270,0,0
4937,DAMNAK KANTOUT|DK024,2023,,,,,,,1300,0,0
6956,DAMNAK KANTOUT|DK024,2024,31,Primary,3,2,2.5,2.3,2400,0,0
9059,DAMNAK KANTOUT|DK024,2025,33,Literacy,4,2,4,3,2400,0,0
3381,DAMNAK KANTOUT|DK025,2022,,,,,,,1500,0,0
4938,DAMNAK KANTOUT|DK025,2023,,,,,,,1500,0,0
6957,DAMNAK KANTOUT|DK025,2024,41,Literacy,6,3,12,12,1500,2,0
9060,DAMNAK KANTOUT|DK025,2025,40,Primary,6,3,10000000,8000000,500,2,0
3807,DAMNAK KANTOUT|DK026,2022,,,,,,,1380,0,0
3382,DAMNAK KANTOUT|DK028,2022,,,,,,,3200,0,0
4939,DAMNAK KANTOUT|DK028,2023,,,,,,,3000,0,0
6958,DAMNAK KANTOUT|DK036,2024,45,Literacy,6,3,8,7,1500,10,0
6959,DAMNAK KANTOUT|DK059,2024,48,Primary,9,3,5,5,1000,0,0
9061,DAMNAK KANTOUT|DK059,2025,48,Primary,9,3,2,250,1000,0,0
7882,DAN LOUNG|DL001,2024,32,Primary,4,2,10,7,2500,5,0
10237,DAN LOUNG|DL001,2025,33,Primary,4,2,12,5,400,9,8
7883,DAN LOUNG|DL002,2024,42,Literacy,9,5,6,5.5,900,3,4
10238,DAN LOUNG|DL002,2025,48,Primary,9,6,13,6,400,6,9
10239,DAN LOUNG|DL003,2025,45,Primary,5,3,12,5,400,6,9
30,DANG PHLET|DP001,2019,,,,,,,,,
921,DANG PHLET|DP001,2020,,,,,,,,,
2921,DANG PHLET|DP001,2021,,,,,,,,,
3398,DANG PHLET|DP001,2022,,,,,,,1500,0,0
4959,DANG PHLET|DP001,2023,,,,,,,1500,0,0
6978,DANG PHLET|DP001,2024,50,Primary,6,4,1,1,1500,8,0
9202,DANG PHLET|DP001,2025,55,Primary,3,2,3,3,1500,4,0
922,DANG PHLET|DP003,2020,,,,,,,,,
3055,DANG PHLET|DP003,2021,,,,,,,,,
3399,DANG PHLET|DP003,2022,,,,,,,1760,0,0
4960,DANG PHLET|DP003,2023,,,,,,,1760,0,0
6979,DANG PHLET|DP003,2024,50,Primary,9,4,7,7,1500,2,0
9203,DANG PHLET|DP003,2025,52,Primary,6,3,20,15,1500,1,0
31,DANG PHLET|DP004,2019,,,,,,,,,
923,DANG PHLET|DP004,2020,,,,,,,,,
2987,DANG PHLET|DP004,2021,,,,,,,,,
3400,DANG PHLET|DP004,2022,,,,,,,1000,0,0
4961,DANG PHLET|DP004,2023,,,,,,,1000,0,0
6980,DANG PHLET|DP004,2024,56,Literacy,4,2,8,8,1000,7,0
9204,DANG PHLET|DP004,2025,60,Primary,4,2,2,2,1000,7,0
32,DANG PHLET|DP005,2019,,,,,,,,,
924,DANG PHLET|DP005,2020,,,,,,,,,
2803,DANG PHLET|DP005,2021,,,,,,,,,
3401,DANG PHLET|DP005,2022,,,,,,,1200,0,0
33,DANG PHLET|DP006,2019,,,,,,,,,
925,DANG PHLET|DP006,2020,,,,,,,,,
3051,DANG PHLET|DP006,2021,,,,,,,,,
3402,DANG PHLET|DP006,2022,,,,,,,1500,0,0
4962,DANG PHLET|DP006,2023,,,,,,,1500,0,0
6981,DANG PHLET|DP006,2024,34,Literacy,6,4,2,1,1500,3,0
9205,DANG PHLET|DP006,2025,34,Primary,4,1,3,3,1500,2,0
34,DANG PHLET|DP009,2019,,,,,,,,,
926,DANG PHLET|DP009,2020,,,,,,,,,
3041,DANG PHLET|DP009,2021,,,,,,,,,
3403,DANG PHLET|DP009,2022,,,,,,,1000,0,0
2982,DANG PHLET|DP010,2021,,,,,,,,,
3404,DANG PHLET|DP010,2022,,,,,,,1200,0,0
2981,DANG PHLET|DP011,2021,,,,,,,,,
3405,DANG PHLET|DP011,2022,,,,,,,2000,0,0
927,DANG PHLET|DP012,2020,,,,,,,,,
2913,DANG PHLET|DP012,2021,,,,,,,,,
3406,DANG PHLET|DP012,2022,,,,,,,1250,0,0
4963,DANG PHLET|DP012,2023,,,,,,,1250,0,0
6982,DANG PHLET|DP012,2024,66,Primary,6,3,12,13,1250,0,0
9206,DANG PHLET|DP012,2025,77,Literacy,6,3,10,9,1250,0,0
35,DANG PHLET|DP014,2019,,,,,,,,,
928,DANG PHLET|DP014,2020,,,,,,,,,
2980,DANG PHLET|DP014,2021,,,,,,,,,
6983,DANG PHLET|DP014,2024,39,Secondary,6,4,8,4,1000,9,0
9207,DANG PHLET|DP014,2025,42,Secondary,6,4,12,11,1000,10,0
36,DANG PHLET|DP015,2019,,,,,,,,,
929,DANG PHLET|DP015,2020,,,,,,,,,
2979,DANG PHLET|DP015,2021,,,,,,,,,
3407,DANG PHLET|DP015,2022,,,,,,,1500,0,0
4964,DANG PHLET|DP015,2023,,,,,,,1500,0,0
